year,season,fishery,area,obs,pred
2018,3,33,2,0.744308261490241,0.402967244296546
2018,4,33,2,1.10893489433078,0.462457785865356
2019,1,33,2,0.745052942029944,0.489681548585736
2019,2,33,2,0.757069666542831,0.53243204743083
2019,3,33,2,0.492874845623859,0.435004022852253
2019,4,33,2,0.85478953349723,0.502278767336763
2020,1,33,2,0.363491269564957,0.527239697437018
2020,2,33,2,0.359514776408329,0.565299273760061
2020,3,33,2,0.279990389392548,0.4474457400069
2020,4,33,2,0.436005683573077,0.471658534058668
2021,1,33,2,0.768588164305511,0.421852311056926
2021,2,33,2,0.55973042224834,0.393489852208412
2021,3,33,2,0.253852979604387,0.302703954182143
2021,4,33,2,0.35416229870357,0.366777456651197
2022,1,33,2,0.568587536291118,0.402644999416248
2022,2,33,2,0.462827900120011,0.440695992792259
2022,3,33,2,0.495494016978715,0.360234525470291
2022,4,33,2,0.548208275203652,0.39871835042824
2023,1,33,2,0.43841032152541,0.37336454655956
2023,2,33,2,0.366044634804015,0.366410862522159
2023,3,33,2,0.203721788051306,0.290834762367852
2023,4,33,2,0.25846370527942,0.332206006829244
2024,1,33,2,0.384658250476025,0.330218738554893
2024,2,33,2,0.365313277135861,0.347844408917087
2024,3,33,2,0.212672894553483,0.28621843526799
2024,4,33,2,0.38515863137876,0.360594940173078
1952,1,34,3,2.05916384517266,3.71359347692608
1952,2,34,3,2.55639995195505,4.11237203706461
1952,3,34,3,3.8305178387768,3.84971838934598
1952,4,34,3,3.49383504617265,3.53955141432887
1953,1,34,3,5.16032726019108,3.1550362953503
1953,2,34,3,3.52894867215121,3.66562920498856
1953,3,34,3,3.06792059043433,3.41781001679809
1953,4,34,3,2.60335240234217,3.66929666761924
1954,1,34,3,2.74560101501692,3.32343870027124
1954,2,34,3,2.04868884352104,3.64005939928356
1954,3,34,3,2.34550328654886,3.21234114509169
1954,4,34,3,3.10806392443059,3.50082970859587
1955,1,34,3,1.77659746771884,3.01319205429427
1955,2,34,3,2.83771740961221,3.064854203293
1955,3,34,3,1.98674972615007,2.56485000671843
1955,4,34,3,3.05873062051039,3.02526896022077
1956,1,34,3,2.22065012031141,2.63346376344388
1956,2,34,3,2.76212414091537,3.14244135683917
1956,3,34,3,3.18355978517939,3.19631952679034
1956,4,34,3,3.72475098525122,3.76971725509938
1957,1,34,3,2.93292435891914,3.38042012801557
1957,2,34,3,2.55537759645899,3.46599587097949
1957,3,34,3,2.67834750035774,2.90374127394678
1957,4,34,3,5.61813635791902,2.79826616893057
1958,1,34,3,2.78988395003878,2.35702445646732
1958,2,34,3,3.14558536994056,2.52641171110573
1958,3,34,3,2.56074952796545,2.39719666884866
1958,4,34,3,1.88099332186202,2.30896644961398
1959,1,34,3,1.88551312743166,2.09698374428722
1959,2,34,3,1.40959157597396,2.59763132255228
1959,3,34,3,1.98655106111087,2.62557521089877
1959,4,34,3,2.50227420408857,2.64613477560927
1960,1,34,3,2.49752439684658,2.40656399026084
1960,2,34,3,3.01620675344692,2.69500483925156
1960,3,34,3,2.52413896345559,2.25533833636645
1960,4,34,3,2.14105778721009,2.06721026448766
1961,1,34,3,1.57145194857765,1.78353972644816
1961,2,34,3,2.29194316173485,1.98020425801621
1961,3,34,3,2.07757219905917,1.66629066947523
1961,4,34,3,1.64296083289927,1.54465409723675
1962,1,34,3,1.9744699843835,1.38016078051197
1962,2,34,3,2.20626270428712,1.71103765112315
1962,3,34,3,1.9155408290139,1.63052165930274
1962,4,34,3,1.87798613893491,1.66512467415257
1963,1,34,3,1.98575659958933,1.53587461417965
1963,2,34,3,1.70796055356974,1.87911326872339
1963,3,34,3,1.59983420179774,1.76297019952993
1963,4,34,3,1.79822487904497,1.81049447757867
1964,1,34,3,1.75979970746966,1.64213955781871
1964,2,34,3,1.81176226738764,1.93285850914141
1964,3,34,3,1.45542797752375,1.75575681924618
1964,4,34,3,1.35825393017066,1.79535001973924
1965,1,34,3,2.09929169554641,1.66929269369153
1965,2,34,3,1.96481874630382,2.01395409281032
1965,3,34,3,1.63133712398157,1.83748906303988
1965,4,34,3,2.81792274988211,1.88042910850169
1966,1,34,3,2.61928138600353,1.73880831125347
1966,2,34,3,2.02222825503268,1.90598702927192
1966,3,34,3,1.89894790766904,1.39096812846378
1966,4,34,3,1.42361583813081,1.19590114807337
1967,1,34,3,1.09292763574614,1.07316261082551
1967,2,34,3,1.80434924916311,1.27532366334636
1967,3,34,3,1.20840341913593,1.07734534352225
1967,4,34,3,1.18435698663574,1.05448236791967
1968,1,34,3,0.941425559371178,1.08386136199538
1968,2,34,3,1.05086118058721,1.3228652128358
1968,3,34,3,1.34097907479758,1.05691046861129
1968,4,34,3,1.60255623301178,1.0026134090152
1969,1,34,3,0.77833364275767,1.05250180338199
1969,2,34,3,1.87892536679178,1.40452616950274
1969,3,34,3,1.44932799894014,1.27711036687568
1969,4,34,3,1.9612852536579,1.30082671895172
1970,1,34,3,1.01581373433356,1.37547620215425
1970,2,34,3,3.22521624270048,1.74159263141362
1970,3,34,3,1.37176742550999,1.41708224406266
1970,4,34,3,1.24520478209355,1.32326213193454
1971,1,34,3,1.07366711580198,1.30369168804388
1971,2,34,3,1.45484592275145,1.66829141848792
1971,3,34,3,1.00128782853991,1.43246967485931
1971,4,34,3,1.58011874614058,1.35648934728882
1972,1,34,3,0.68591607389602,1.2708678327768
1972,2,34,3,1.43189680157166,1.48705848861043
1972,3,34,3,1.15708047421778,1.13190267507197
1972,4,34,3,1.32220394555998,0.980845817965384
1973,1,34,3,1.2104594520813,0.913876351045155
1973,2,34,3,1.20767859455356,1.16474246209461
1973,3,34,3,1.40298204014314,1.06964840391194
1973,4,34,3,0.741856092531448,1.07470907817436
1974,1,34,3,1.43648621047464,1.06614570471408
1974,2,34,3,1.3665646009205,1.38347714443005
1974,3,34,3,1.16660754169977,1.24669992473823
1974,4,34,3,0.89646143872182,1.21616200200095
1975,1,34,3,1.04881399793685,1.13962584227102
1975,2,34,3,0.774684057879448,1.33709586885077
1975,3,34,3,1.24259259580673,1.08044176589886
1975,4,34,3,1.03880394660975,0.969039407212821
1976,1,34,3,1.01952822929331,0.895475873299586
1976,2,34,3,0.842231804813302,1.11996787291695
1976,3,34,3,1.41086077944823,1.06365384038335
1976,4,34,3,1.45455498266188,1.0862702070477
1977,1,34,3,1.24184726387119,1.07458012082257
1977,2,34,3,1.2373846512436,1.38085103345108
1977,3,34,3,1.54449963955004,1.33642748802547
1977,4,34,3,2.36812854558136,1.38610824976301
1978,1,34,3,2.44611242743357,1.33749705778675
1978,2,34,3,4.02691268805881,1.67984243445194
1978,3,34,3,2.26166213289187,1.53802634449928
1978,4,34,3,1.57145194857765,1.56502218560959
1979,1,34,3,0.900324522586266,1.43849869958297
1979,2,34,3,1.35757497295902,1.62060575144751
1979,3,34,3,0.942527671885739,1.32511599632152
1979,4,34,3,1.3330905921632,1.24832168855847
1980,1,34,3,1.30434369687653,1.09813139115087
1980,2,34,3,1.36328877843766,1.27532366334636
1980,3,34,3,1.35513353596018,1.14510919583444
1980,4,34,3,1.08076594705338,1.17128331718317
1981,1,34,3,1.19458638006547,1.07398926425657
1981,2,34,3,0.910255454167523,1.25232271619186
1981,3,34,3,1.09723129250101,1.12310817733563
1981,4,34,3,0.870402091469664,1.14786075845884
1982,1,34,3,0.751112378447947,1.06168789983436
1982,2,34,3,0.809369281052726,1.29693008666577
1982,3,34,3,0.975817205067347,1.21531098648973
1982,4,34,3,1.14625487777577,1.26630093392898
1983,1,34,3,1.0669882925992,1.17574266117597
1983,2,34,3,1.12569429904342,1.40987352248287
1983,3,34,3,1.56220767949091,1.25457892706162
1983,4,34,3,1.15673340213893,1.26149812150304
1984,1,34,3,1.21082264439305,1.14476571460045
1984,2,34,3,0.810908544523962,1.37245348072225
1984,3,34,3,0.876165744406009,1.18435698663574
1984,4,34,3,0.784585285127153,1.16637424352202
1985,1,34,3,0.623254709655326,1.05363911936973
1985,2,34,3,1.2302285928964,1.2359006802228
1985,3,34,3,0.959349335341472,1.05574850629226
1985,4,34,3,1.02731643565754,1.04763998382979
1986,1,34,3,0.79755857399864,0.999143067376653
1986,2,34,3,0.988279229710138,1.36424341466627
1986,3,34,3,0.945898509038608,1.34232072458546
1986,4,34,3,1.08322207240078,1.41977725978057
1987,1,34,3,1.10826973296254,1.30121702551047
1987,2,34,3,1.10915670348982,1.50681778511285
1987,3,34,3,1.29239876579968,1.27749355746146
1987,4,34,3,1.42946464492788,1.22323623706281
1988,1,34,3,0.78505617755183,1.07775481254698
1988,2,34,3,0.932309908238238,1.25107101942836
1988,3,34,3,1.10716201717978,1.15858565699109
1988,4,34,3,1.24445788331633,1.18033701071282
1989,1,34,3,1.3354923161322,1.03906368006173
1989,2,34,3,0.76299789999622,1.16964466786128
1989,3,34,3,0.948067098711791,1.02414692728369
1989,4,34,3,0.784428383760787,1.08287549679266
1990,1,34,3,0.603626288613042,0.948161910162156
1990,2,34,3,1.2173787722867,1.01796954380096
1990,3,34,3,0.775691802046476,0.904204253476784
1990,4,34,3,0.793739466035243,0.983930514272508
1991,1,34,3,0.689009651557881,0.835520830065614
1991,2,34,3,0.915248194196866,0.886654400493571
1991,3,34,3,1.11705973866014,0.79692078229014
1991,4,34,3,0.715409623738005,0.962125865073585
1992,1,34,3,0.386973137695883,0.827289983762492
1992,2,34,3,0.847300386180549,0.82225887534284
1992,3,34,3,1.07524656707447,0.715982180429135
1992,4,34,3,0.75608611542307,0.806702764597267
1993,1,34,3,0.380640469111489,0.714194460559004
1993,2,34,3,0.49574182593428,0.735282867547801
1993,3,34,3,0.665511074775457,0.712767499075024
1993,4,34,3,0.467012152111389,0.832268644711942
1994,1,34,3,0.687908117577566,0.762463988357097
1994,2,34,3,0.386779699490616,0.781922224925477
1994,3,34,3,0.820451894225131,0.747964322004638
1994,4,34,3,0.99986890859323,0.854618592685181
1995,1,34,3,0.979600934444926,0.811476379224087
1995,2,34,3,1.87030215868876,0.854105975330155
1995,3,34,3,0.599595510663922,0.781140693531376
1995,4,34,3,0.319180022984503,0.880381449577418
1996,1,34,3,0.585435069276033,0.809126506686386
1996,2,34,3,0.696909304051805,0.871883033469202
1996,3,34,3,0.742746854192591,0.772131814006996
1996,4,34,3,0.470433814695214,0.868576164971429
1997,1,34,3,0.881967563260722,0.780203886895537
1997,2,34,3,1.12153692601992,0.835520830065614
1997,3,34,3,0.931992976750843,0.710206149274252
1997,4,34,3,0.445614968119845,0.759420223990753
1998,1,34,3,0.632863829027081,0.672670276701235
1998,2,34,3,0.895475873299586,0.688114520971801
1998,3,34,3,0.616128335683037,0.560010357437429
1998,4,34,3,0.443658569493418,0.608413822151424
1999,1,34,3,0.181409204705547,0.555325972396279
1999,2,34,3,0.410040230880032,0.606712646207156
1999,3,34,3,0.572180945122379,0.52215019635798
1999,4,34,3,0.601096374738975,0.570752279335903
2000,1,34,3,0.553385728899676,0.541885800460656
2000,2,34,3,0.588369574772604,0.5994756035529
2000,3,34,3,0.54389449170959,0.511043788841858
2000,4,34,3,0.467526148124691,0.584090115905973
2001,1,34,3,0.312859835075429,0.560010357437429
2001,2,34,3,0.680995214515832,0.669984969788664
2001,3,34,3,0.789780673932803,0.598577064220546
2001,4,34,3,0.683314538862292,0.611952875653918
2002,1,34,3,0.68427184917756,0.540911283348348
2002,2,34,3,0.942376879521949,0.618907160860995
2002,3,34,3,0.535689808991147,0.521419697551558
2002,4,34,3,0.719355217104142,0.578451831669012
2003,1,34,3,0.491152799003683,0.49267773511034
2003,2,34,3,0.885148368502627,0.544166506953589
2003,3,34,3,0.634511415917369,0.436965951984883
2003,4,34,3,0.440387613542634,0.509920728325942
2004,1,34,3,0.424348596492895,0.469353060265441
2004,2,34,3,0.765213805416088,0.581991171854863
2004,3,34,3,0.673882173579276,0.483163583729414
2004,4,34,3,1.18187244664386,0.537353024050404
2005,1,34,3,0.295821218112033,0.496634964804798
2005,2,34,3,0.413995572358601,0.61637483631415
2005,3,34,3,0.417320820194176,0.515921838886623
2005,4,34,3,0.553994788122625,0.570352892542054
2006,1,34,3,0.523718998974377,0.491742536133997
2006,2,34,3,0.514222102925143,0.548263098772305
2006,3,34,3,0.470339737340324,0.431365293120872
2006,4,34,3,0.740299829385362,0.488654296326094
2007,1,34,3,0.410532574504181,0.436005683573077
2007,2,34,3,0.642428340968119,0.551838416107577
2007,3,34,3,0.289963565529403,0.467759969649263
2007,4,34,3,0.610241804219995,0.54892140939821
2008,1,34,3,0.579551934916321,0.502580225025428
2008,2,34,3,0.43902452581823,0.633433662859967
2008,3,34,3,0.741930281850105,0.514788058456836
2008,4,34,3,0.604048974938025,0.581700249005709
2009,1,34,3,0.631409914862542,0.509360123913737
2009,2,34,3,0.763532185504328,0.619650295245483
2009,3,34,3,0.898975048161231,0.50626248456314
2009,4,34,3,0.826380465107324,0.576142645793002
2010,1,34,3,0.70278799815439,0.471564211784399
2010,2,34,3,0.647070516801909,0.546894152920681
2010,3,34,3,0.688389821836692,0.435526341007891
2010,4,34,3,0.401358594763292,0.458681137441594
2011,1,34,3,0.490563769133484,0.382280747199162
2011,2,34,3,0.502328997724975,0.463151993069393
2011,3,34,3,0.464450635901506,0.357721688980454
2011,4,34,3,0.360234525470291,0.404541885103019
2012,1,34,3,0.345418000392331,0.355581784978286
2012,2,34,3,0.586196629773161,0.4474457400069
2012,3,34,3,0.532911451973202,0.343351697497566
2012,4,34,3,0.498874858126575,0.399077358473013
2013,1,34,3,0.350287861887479,0.366410862522159
2013,2,34,3,0.499823621396702,0.492924135572877
2013,3,34,3,0.414036973985884,0.39376539153247
2013,4,34,3,0.33993529102496,0.466545373387538
2014,1,34,3,0.436572859546227,0.435569895819696
2014,2,34,3,0.3024014015295,0.58596219801073
2014,3,34,3,0.647135227089049,0.482970356943855
2014,4,34,3,0.73374039369036,0.54389449170959
2015,1,34,3,0.413127093878218,0.513297335680086
2015,2,34,3,0.866667397822225,0.683793026490628
2015,3,34,3,1.23577709633407,0.583506317737801
2015,4,34,3,0.7795799733847,0.640567997581013
2016,1,34,3,1.21810941872208,0.59084592367912
2016,2,34,3,0.752691371805433,0.722888707649867
2016,3,34,3,0.519909770880538,0.57126618761134
2016,4,34,3,0.305135298224615,0.577642565723018
2017,1,34,3,0.317270676613744,0.479265766173601
2017,2,34,3,0.634321091042752,0.563775024383548
2017,3,34,3,0.66272178985997,0.427928137728949
2017,4,34,3,0.62543992303179,0.492382217133532
2018,1,34,3,0.551397121915903,0.433267482157621
2018,2,34,3,0.823328506990717,0.560234406387207
2018,3,34,3,0.684819485682296,0.453844795282356
2018,4,34,3,0.494504019272463,0.536333022612924
2019,1,34,3,0.671393416576744,0.486168503574301
2019,2,34,3,0.970067133583214,0.671863556498122
2019,3,34,3,0.668111635764801,0.608231325380663
2019,4,34,3,0.910874638375128,0.727166357683859
2020,1,34,3,0.35416229870357,0.62169851893011
2020,2,34,3,0.580305842365379,0.744978440460882
2020,3,34,3,1.42760754826384,0.611952875653918
2020,4,34,3,0.739929771992727,0.731396177177369
2021,1,34,3,0.415239423920131,0.631283645506926
2021,2,34,3,1.1304321576378,0.786313272843966
2021,3,34,3,0.53089023120736,0.651941790118789
2021,4,34,3,0.43050342469035,0.730665146576411
2022,1,34,3,1.47875423468697,0.669650061037935
2022,2,34,3,1.15569281041352,0.867708022949814
2022,3,34,3,2.98321029240836,0.769126364368571
2022,4,34,3,1.62190275478083,0.9686034375801
2023,1,34,3,0.641786233734277,0.827372716897456
2023,2,34,3,0.677666499975528,0.92709429313225
2023,3,34,3,0.580073766446711,0.704054155751043
2023,4,34,3,0.783879476032273,0.787414882372688
2024,1,34,3,0.773522902876598,0.625815299587314
2024,2,34,3,1.05167065530404,0.708716281269708
2024,3,34,3,1.01941608735601,0.558332843893568
2024,4,34,3,0.605985027690132,0.631536209474555
1952,1,35,4,1.59568003562927,2.93292435891914
1952,2,35,4,6.37255188977008,2.75109771191161
1952,3,35,4,5.89438380434013,3.38718773362133
1952,4,35,4,4.57679970721213,3.06179088100613
1953,1,35,4,3.19631952679034,2.85765111806316
1953,2,35,4,4.86954254783599,2.65993051427659
1953,3,35,4,4.32754324030077,3.30686298060179
1953,4,35,4,3.42807884238525,2.99516703111309
1954,1,35,4,2.98022857322402,2.80667357223677
1954,2,35,4,3.93928801449735,2.62216418077457
1954,3,35,4,3.69137862725804,3.25763020482219
1954,4,35,4,2.49952321578503,2.91829633765274
1955,1,35,4,3.35013284408003,2.62636300162474
1955,2,35,4,3.57870141010158,2.30873556451346
1955,3,35,4,2.77042295533563,2.6939270528875
1955,4,35,4,2.37310684090765,2.3981557393175
1956,1,35,4,3.28708120738312,2.33333832576853
1956,2,35,4,3.43837852070512,2.3998350360203
1956,3,35,4,3.61105509599192,3.32011692273655
1956,4,35,4,3.6840032478414,3.12989669745678
1957,1,35,4,3.36019833329698,2.88637098926796
1957,2,35,4,3.33675907806742,2.65037198010991
1957,3,35,4,3.42122953628967,3.27395914417608
1957,4,35,4,2.86910461425648,2.86623694371646
1958,1,35,4,2.32309419075937,2.54925204383091
1958,2,35,4,3.59663972556928,2.33450528664732
1958,3,35,4,3.4418186189883,2.99217336116642
1958,4,35,4,2.53805997544504,2.67888322342834
1959,1,35,4,2.23468437756143,2.51205212804271
1959,2,35,4,2.63636216741359,2.51129862543534
1959,3,35,4,3.42465247701108,3.57512449744588
1959,4,35,4,3.55018601249316,3.30355777050167
1960,1,35,4,3.49383504617265,2.9772498342685
1960,2,35,4,4.51317095186486,2.65488144443474
1960,3,35,4,3.86901518307539,3.32011692273655
1960,4,35,4,2.46378799258727,2.84909101128921
1961,1,35,4,2.6679222874854,2.43829737841306
1961,2,35,4,2.78152684012137,2.08298091506062
1961,3,35,4,3.04956817918268,2.47762390975599
1961,4,35,4,2.01194114535898,2.08923924060037
1962,1,35,4,1.77908644605195,1.82412423385713
1962,2,35,4,2.02162167754734,1.66379310711108
1962,3,35,4,2.77042295533563,2.13507121052449
1962,4,35,4,2.36505197867388,1.90522478691885
1963,1,35,4,1.77570939102266,1.72961700567891
1963,2,35,4,2.14749060497375,1.62255164565226
1963,3,35,4,1.84319411740076,2.13613901305814
1963,4,35,4,1.99291820650576,1.93653443132902
1964,1,35,4,1.83106909282084,1.75154805541679
1964,2,35,4,2.1643065285378,1.60159498767441
1964,3,35,4,2.33217194822433,2.07611840740627
1964,4,35,4,1.87892536679178,1.90008761829264
1965,1,35,4,1.85021157978107,1.77304782361073
1965,2,35,4,2.36812854558136,1.70898563739628
1965,3,35,4,2.01758247474146,2.40247630699263
1965,4,35,4,1.56314528535224,2.29423625125025
1966,1,35,4,2.27914415070807,2.09929169554641
1966,2,35,4,2.63320043023441,1.78140076241152
1966,3,35,4,2.0902841214191,2.07279927396925
1966,4,35,4,1.53771876998885,1.73550771202429
1967,1,35,4,1.37836773722796,1.50832535655806
1967,2,35,4,1.71600686218486,1.3328240007048
1967,3,35,4,1.42746479464682,1.70881474737718
1967,4,35,4,1.67414066866933,1.57948682503477
1968,1,35,4,1.72564345789747,1.4515036222481
1968,2,35,4,2.21643489081892,1.2641500511097
1968,3,35,4,1.83271779680989,1.52959041966338
1968,4,35,4,1.8321680639349,1.37478863595905
1969,1,35,4,1.31416305115346,1.2891718042678
1969,2,35,4,2.13293720649382,1.22924480359027
1969,3,35,4,1.76208893476471,1.697234225493
1969,4,35,4,2.14277131876109,1.6768214377826
1970,1,35,4,1.92976840826671,1.61720605030506
1970,2,35,4,1.79822487904497,1.46199216176008
1970,3,35,4,1.42119774716566,1.82978779296314
1970,4,35,4,1.60223575381416,1.66912577276835
1971,1,35,4,1.79606830339429,1.56392705342065
1971,2,35,4,1.96639123021057,1.45907109947253
1971,3,35,4,2.0378595157187,1.90789396961245
1971,4,35,4,1.71223579678099,1.7723387463062
1972,1,35,4,2.05546068409617,1.61558965258831
1972,2,35,4,1.69130428914586,1.38791136225688
1972,3,35,4,1.49466185901658,1.60528289561444
1972,4,35,4,1.27736581449297,1.35499802938203
1973,1,35,4,1.04557816462037,1.19985414071253
1973,2,35,4,1.2134893865515,1.09480908886546
1973,3,35,4,1.38209435879367,1.41467525077174
1973,4,35,4,1.14339281964465,1.33575944130706
1974,1,35,4,0.968729364212039,1.28222903886226
1974,2,35,4,0.977154990812283,1.2361478850785
1974,3,35,4,0.998573019106847,1.6768214377826
1974,4,35,4,0.841221732811936,1.57192345488463
1975,1,35,4,0.796363132942579,1.44253214012338
1975,2,35,4,1.13882838332462,1.2679481956312
1975,3,35,4,0.92675133169557,1.52668695702898
1975,4,35,4,0.804768999408667,1.31534633029524
1976,1,35,4,1.03255880683136,1.17939311871139
1976,2,35,4,1.32193953121318,1.09466677293464
1976,3,35,4,1.14213577904212,1.44368662756888
1976,4,35,4,1.19065074238501,1.35296705594884
1977,1,35,4,1.11974390174023,1.28672470332176
1977,2,35,4,1.38666280396636,1.24694928965884
1977,3,35,4,1.80254580178792,1.69485976009092
1977,4,35,4,1.74822327365438,1.61220047420071
1978,1,35,4,1.40973254217975,1.54095137245043
1978,2,35,4,1.83198485628904,1.49540937680997
1978,3,35,4,1.82157224673754,1.993516171658
1978,4,35,4,1.6386946831317,1.8579988101527
1979,1,35,4,1.13860064042301,1.6768214377826
1979,2,35,4,1.45761275766549,1.482455745234
1979,3,35,4,1.57570060193979,1.72978997602785
1979,4,35,4,1.83345103056559,1.5030554455341
1980,1,35,4,1.55752807936233,1.32710516181716
1980,2,35,4,1.51983230026729,1.21750051625102
1980,3,35,4,1.7538265485885,1.47993771140229
1980,4,35,4,1.0571853010598,1.35012880633649
1981,1,35,4,0.846876841882357,1.22360326298506
1981,2,35,4,1.3454116154139,1.13314845306683
1981,3,35,4,1.0974507607056,1.36397059326638
1981,4,35,4,1.1689430915545,1.25395179439432
1982,1,35,4,1.11940802895314,1.16229906938451
1982,2,35,4,1.22777059452831,1.12265902390138
1982,3,35,4,1.31061959673146,1.4165155245165
1982,4,35,4,1.10749421561221,1.33709586885077
1983,1,35,4,1.01121239292809,1.24682460096441
1983,2,35,4,1.06608173789082,1.18293661064781
1983,3,35,4,1.82795891975918,1.46199216176008
1983,4,35,4,1.70284435005146,1.35229074151356
1984,1,35,4,1.46082303574343,1.25432803636611
1984,2,35,4,0.890653336152824,1.18637210587907
1984,3,35,4,1.31442591004871,1.46638472379399
1984,4,35,4,1.11538540511625,1.32630913755123
1985,1,35,4,0.800515006750229,1.18803419001472
1985,2,35,4,1.05931238051365,1.06265447554845
1985,3,35,4,1.42418539837052,1.2555829917756
1985,4,35,4,0.847130943048191,1.14407906118831
1986,1,35,4,0.919127893838139,1.12434427606036
1986,2,35,4,1.52836723666608,1.15315308095737
1986,3,35,4,1.43993791777171,1.57790812768997
1986,4,35,4,1.31284954496486,1.49107897173946
1987,1,35,4,0.9942913565838,1.37795428892714
1987,2,35,4,1.30395245245706,1.2371371990594
1987,3,35,4,1.23392482024394,1.4753570082552
1987,4,35,4,1.10727273891749,1.2712491503214
1988,1,35,4,1.05697388514189,1.13360180311202
1988,2,35,4,1.04482561929067,1.0288791439972
1988,3,35,4,1.05720644497726,1.25922946728567
1988,4,35,4,0.791203559358586,1.1175066519323
1989,1,35,4,0.82299924144542,1.0253356270319
1989,2,35,4,0.710064122247574,0.953267235148843
1989,3,35,4,0.721444375048613,1.1785678324122
1989,4,35,4,0.661265404533546,1.04217512976437
1990,1,35,4,0.641978798487666,0.930847330106563
1990,2,35,4,1.18352822684486,0.832268644711942
1990,3,35,4,0.98675845099655,0.977800125977405
1990,4,35,4,0.552832619771433,0.852229007605969
1991,1,35,4,0.628826433966468,0.779813882461323
1991,2,35,4,0.891277011749123,0.734694876481548
1991,3,35,4,1.02076260509752,0.907937259713496
1991,4,35,4,0.806218888115969,0.804688526532437
1992,1,35,4,0.643392706572956,0.710135132210237
1992,2,35,4,1.26427647243577,0.621139241975454
1992,3,35,4,1.2432140474546,0.690941582022699
1992,4,35,4,0.848742021880207,0.584031709814736
1993,1,35,4,0.531846694181966,0.51540617492269
1993,2,35,4,0.728330755125702,0.474070136942575
1993,3,35,4,0.892168734547961,0.563493207331491
1993,4,35,4,0.589606449143164,0.50626248456314
1994,1,35,4,0.634701797898013,0.472744597180821
1994,2,35,4,0.759116516646675,0.449104355791924
1994,3,35,4,0.758661183350336,0.55377323452105
1994,4,35,4,0.792629008284594,0.503636752463518
1995,1,35,4,0.888518331176831,0.481042334132399
1995,2,35,4,0.953095662488519,0.473075634248304
1995,3,35,4,0.542319482550731,0.620208231544878
1995,4,35,4,0.449688571112134,0.582049373882101
1996,1,35,4,0.56955495717758,0.566714289977745
1996,2,35,4,0.917126377475074,0.559226891491145
1996,3,35,4,1.49930250005677,0.722455104519224
1996,4,35,4,1.35567569779971,0.664314232322217
1997,1,35,4,1.47417719463697,0.6251897970911
1997,2,35,4,1.19351173598578,0.586196629773161
1997,3,35,4,0.871011586231972,0.706663981327262
1997,4,35,4,0.537353024050404,0.609509953253333
1998,1,35,4,0.579667856895116,0.537675532607726
1998,2,35,4,0.729569970443992,0.48123478955457
1998,3,35,4,0.792312020083147,0.573957458224877
1998,4,35,4,0.449643604503391,0.491349299420748
1999,1,35,4,0.298495625857669,0.446998517915207
1999,2,35,4,0.387476529908932,0.417237364375997
1999,3,35,4,0.474829256295219,0.523300191320595
1999,4,35,4,0.660868764294797,0.459461558545231
2000,1,35,4,0.762616496405065,0.424475920169439
2000,2,35,4,0.851377204570864,0.400516626090819
2000,3,35,4,0.88780780076195,0.521889186517699
2000,4,35,4,0.549525555167803,0.470433814695214
2001,1,35,4,0.523195541747637,0.45507183198374
2001,2,35,4,0.882055764427033,0.438892838214613
2001,3,35,4,0.623504061406213,0.58625525236722
2001,4,35,4,0.507580479674178,0.525555226995341
2002,1,35,4,0.462966769319385,0.491201916739429
2002,2,35,4,0.536118532304801,0.451671560201804
2002,3,35,4,0.44811741224515,0.570466974528381
2002,4,35,4,0.546839466239769,0.499523817174125
2003,1,35,4,0.546347532123711,0.467853530999016
2003,2,35,4,0.545255929026428,0.438498012358506
2003,3,35,4,0.390666900095261,0.578799006910171
2003,4,35,4,0.394238193626829,0.51540617492269
2004,1,35,4,0.372618563697964,0.480753795302225
2004,2,35,4,0.69274036754382,0.443614205854688
2004,3,35,4,0.777555698152044,0.563718649699891
2004,4,35,4,0.426475652684473,0.498226742177653
2005,1,35,4,0.333871196368094,0.47558959121102
2005,2,35,4,0.626880090412377,0.454480622971282
2005,3,35,4,0.561075388575745,0.588369574772604
2005,4,35,4,0.427457675579067,0.506009416593123
2006,1,35,4,0.725060630027441,0.457673148134016
2006,2,35,4,0.513708137847587,0.412590377597347
2006,3,35,4,0.422696859946413,0.516128248901428
2006,4,35,4,0.29999184140872,0.456256558223614
2007,1,35,4,0.30059242547541,0.436354627678968
2007,2,35,4,0.479985204266536,0.420168272135925
2007,3,35,4,0.53243204743083,0.564734257041745
2007,4,35,4,0.462041761097304,0.517627193242026
2008,1,35,4,0.306664795271906,0.500573919411628
2008,2,35,4,0.445927007798675,0.4852941873885
2008,3,35,4,0.366777456651197,0.631662529348016
2008,4,35,4,0.233867631741038,0.559282816976522
2009,1,35,4,0.261322500585549,0.528400901627637
2009,2,35,4,0.497828320173962,0.505857636536292
2009,3,35,4,0.53853650205178,0.649728951988906
2009,4,35,4,0.381669587062134,0.582340471337342
2010,1,35,4,0.29611718729007,0.535796957667456
2010,2,35,4,0.387554032964961,0.494602929967057
2010,3,35,4,0.550735842216777,0.606045629222927
2010,4,35,4,0.529088269492061,0.53355132956534
2011,1,35,4,0.515921838886623,0.482101792244099
2011,2,35,4,0.480513478488784,0.442816418508164
2011,3,35,4,0.355226380924952,0.545364991118079
2011,4,35,4,0.287078379845702,0.4852941873885
2012,1,35,4,0.195929574126909,0.440784140805325
